text,id,binary,multiclass
the skz tour shirts having “north american tour” on them is making me hopeful for tour dates outside of the us,6544,Hope,Realistic Hope
"Matt,  Safety won’t count for shit on this upside down planet. The wheels are in motion ",6794,Not Hope,Not Hope
"Watching the #ForbiddenDoor post show media scrum, listening to #BlackpoolCombatClub via Jon Moxley name off the competitors that they want to face… while hoping that it goes unnoticed that they are ducking the #BestBros! #ChocoPro #BlackpoolCombatClub vs #IchigayaMurderClub!",1364,Not Hope,Not Hope
"Sam,  You are much better than JK. I was hoping it would be you x",1773,Hope,Generalized Hope
"Sarah,  Handsome king of Turkish God bless you and happiness in your life. InShallah God help you all the problems Ameenl",946,Hope,Generalized Hope
"Childe is a bad big brother? Bro, i aspire to have that level of work-life balance.",2738,Hope,Realistic Hope
"Everyone, I was really hoping for a ffxi or ffxi style nft game in the future. The near future …… Nick, ",8217,Hope,Realistic Hope
"and if you’re wondering, yes i do. and if we’re together, i’ll pray before we all eat.  ",1552,Hope,Generalized Hope
"What can Penn State fans expect from Dakaari Nelson? BWI’s David,  breaks it all down in our latest film room.  Link: #URL# #URL#",884,Not Hope,Not Hope
Can’t expect these men to care about women who are being raped and getting pregnant because of it ….Because men are doing the raping …And men are making these laws …Dirty Ass world,2866,Not Hope,Not Hope
"Sarah,  Thank you Kevin you are a true gem diamond in the rough you are exactly what young men should aspire to be. I’ve grown up watching your shows and listening to you speak your mind you have always been a great source of inspiration and character",6387,Hope,Generalized Hope
"Sam,  Yeah IG i've found that socializing is way harder for me on there without like, text posts, and how everything you post is effectively your gallery, but I think for artists in particular its a better way to show off your work. I wish twitter had a gallery function",8068,Hope,Realistic Hope
"John and David, Hope u go fit collect small doggy wen una reach Tanzania? Abi u just wan go for free?",5922,Hope,Generalized Hope
"Everyone, If my kid and I were in a predominantly Muslim country, of course I would expect Muslims to be praying since its part of their culture, and it’d be  cool. Why would I expect an entire country and culture to stop practicing their religion because I showed up? Weird question.",2642,Not Hope,Not Hope
it's 10pm and im only at 239... hoping ive lost in the morning let's pray,4962,Hope,Generalized Hope
"Frustrated with his lack of minutes having only been given a real chance in cup competitions, Eddie Nketiah was reluctant to extend his stay at the Emirates Stadium, despite his manager Mikel Arteta publicly expressing his desire to keep him.  #URL# #URL#",3539,Not Hope,Not Hope
a good poem is like a full-body thrill you don't completely understand. or a secret you almost wish you didn't. #poetry #poetrycommunity #amreading,6677,Not Hope,Not Hope
"Ethan,  I am really very sorry that you experienced this during your time in high school. I wish I could say I was surprised, but I’m not. I wish you every success in your undoubtably bright future!",2472,Not Hope,Not Hope
The status quo does not have to suffice if it is actually not enough. You don't have to settle. You can be grateful AND still aspire to more.  Read more  #URL#,4202,Hope,Generalized Hope
"Everyone, I don't know about that, right now more and more people have covid and they deny it saying it's allergies or something like that, so I would expect the undercount to grow in other aspects like LC.",8086,Not Hope,Not Hope
"What about the people who don't believe in prayer? Should they have to pray because you do? If you look at the NFL the people who want to pray can, nobody's forced to. You don't have any problem forcing your religion on others. It's called freedom of religion, sep/ church &amp; state #URL#",4069,Not Hope,Not Hope
"Ethan,   has the same sound and pinyin as , which can be used figuratively in a bunch of different ways. One meaning is someone that you cherish in your memories, and those memories are like really pure. Another meaning is like someone’s  or  - someone you yearn +",423,Not Hope,Not Hope
"Everyone, Do we need to drag every obscure religion and pretend to pray in public?",1202,Not Hope,Not Hope
"Sarah,  A horror game where the mascots are monsters like this is something I yearn for every day.",5999,Hope,Unrealistic Hope
"Everyone, They gave him 500k reasons to leave. You’d be surprised how many young coaches don’t aspire to MLB.   I had a young HS pitcher busting my balls. After a week at MSU and coach Johnson he apologized. Lol. ",1833,Not Hope,Not Hope
the worst part of online fulfillment for [chain retail store] is customers constantly ordering 37 cases of 40 count waters like the world's ending and they don't have a water filter on their tap,8069,Not Hope,Not Hope
"Jack and Peter, Leftist police and leftist administrations. They have no standards, and no desire to uphold the law. Its pathetic",8015,Not Hope,Not Hope
"Everyone, And is this the stuff are hoping to be welcomed for at Pride?",270,Hope,Generalized Hope
[Status] Resolved: Account verification has returned to normal and we anticipate all pending and new requests will be processed within the service level. #URL#,6625,Hope,Realistic Hope
"Ben,  it’s definitely not showing up at a MINI direct  remember folks, mini directs are for third party so don’t expect anything first party like splatoon 3 or something to show up",5293,Not Hope,Not Hope
"We had some very special visitors this afternoon. Mr Grant, CAFC chairmen, and Mr Walker, community sports leader, came to school to say thank you to Mrs Lawton and Pebble Brook children for 10 amazing years of partnership. #aspire #PebbleBrook10 Matt,  #URL#",8077,Not Hope,Not Hope
"God,  I think they come back every other year. Hoping they come back, would be nice to see more people using them",5018,Hope,Generalized Hope
You can count on Joey Gallo to make the final out of an inning. #YankeesTwitter,221,Hope,Unrealistic Hope
"video or it didn’t happen  gimme the obsession i crave for, the longing i yearn for  #URL#",3664,Not Hope,Not Hope
"Max and Sarah, &amp; Joe,   As an adoptive parent, it is not lost on me that the vast majority of articles are written from or to the perspective of my peers and I. Those who have or desire to adopt.   Will you please be a leader in journalism and prioritize Adult Adoptee voices?",5022,Not Hope,Not Hope
"God and Jack, Imagine if you couldn’t recite a prayer publicly. Imagine losing your job after uttering a collection of words deemed a prayer? What kind of world do we live in where someone loses their job over this? Next people would be trying to get Muslims fired over saying inshallah. Silly!",7123,Not Hope,Not Hope
"Expansion never ends,   but humans don’t utilize expansion in a joyful way as much as we would like them to .  They find a little glimpse of expansion and then they yearn for it,   or they feel guilty that they haven’t allowed it,",1952,Not Hope,Not Hope
"Sarah,  By weaponizing your own party? You seem to get more ignorant as the days go by.   The two of you in this picture are the women no intelligent , independent women would ever aspire to be. It is embarrassing to watch your ridiculous shenanigans.   June 28th is tomorrow ⏰ #URL#",6716,Not Hope,Not Hope
"Everyone, By foreigners who had no right to interfere!!! How about I come to your home tomorrow with a document telling you how I expect you to live, and who to share your home with? Would that be acceptable to you? Would it?",6145,Hope,Realistic Hope
"Joe,  As someone who suffers from severe migraines, I know how unruly they can be. I hope you get some good rest and are able to take it easy for a while ",2062,Hope,Generalized Hope
Chegg unlock! Bartleby unlock!  UNLI unlocks - 30php for 1 hour - expect fast replies - perfect for live quiz and exam  Rush 11,7330,Hope,Generalized Hope
"Nick,  SAME SAME HIM AND YEOSANG HAVE MY WHOLE FUCKING HEART AND MONEY  I ALSO CRIED AND URGH IM STAYING HOPEFUL FOR KCON RN BUT FUCKBSKAHA",5884,Not Hope,Not Hope
"Tom,  Abortion is not health care. It's not a human right to kill another person. The whole issue comes down to that. Does one believe the baby in the womb is a human life, or a ""clump of cells?"" I don't see how we'll ever have agreement on this. Ok. I'll never agree with you, Val.",0,Not Hope,Not Hope
