text,id,binary,multiclass
gran baloncesto e igualdad acabando con empate 11-11.  La fuerzas iban a menos pero la esperanza seguía en el cuarto cuarto. Finalmente Alhama cerró el partido con victoria cuajando un baloncesto constante.   Para los caravaqueños toca asimilar esta derrota y seguir así.,1189,Hope,Generalized Hope
" Sarah,  carga duro con la situación del Sarah,  ''La única solución ahora para salvar al Sevilla FC es REZAR''   ''Qué vas a hacer sin que jueguen Marcao y Badé juntos al 100%''   #URL# #Grada101 #URL#",3000,Not Hope,Not Hope
"Michael,  Q se puede esperar,igual de mentiroso q su jefe….xq mas es imposible",468,Not Hope,Not Hope
"Joe,  Cazadores de Sombra los orígenes.  Me gusta leer y este es al único triangulo amoroso que le rezo por como fue escrito",3456,Not Hope,Not Hope
Ojalá esta semana sea muy larga  no quiero que llegue el sábado ,2843,Hope,Realistic Hope
"Piletazo 4 am, te detesto calor, te ansio otoño. #URL#",1909,Not Hope,Not Hope
"John,  Yo también rezo por ti John,  y por todos los enfermos mentales del mundo",3321,Hope,Generalized Hope
porfavor es esperar a que venga kendick con el primavera o garpar 20 lucas en the weekend la vida es tan complicada a veces,8189,Hope,Generalized Hope
"Ayer decidí encajar en la sociedad y me dormí a las 10,me andaba cagando del sueño xd",3102,Not Hope,Not Hope
"Todas, Puede rezar lo que sepa pero primero acabará andorra",5837,Not Hope,Not Hope
"Matt y Sam, que se puede esperar de la cacatúa , ni se hablan",6742,Not Hope,Not Hope
 3 técnicas que te ayudarán a conciliar el sueño en menos de 10 minutos #URL#,2320,Not Hope,Not Hope
"Alex,  Quédate tranquila que los finalista que dicen que es Julieta van esperar que esté pegada a la puerta y el otro en el baño",1372,Not Hope,Not Hope
En febrero hemos hecho una visita a la Casa de Niños de #Guadarrama. Preparamos con mucha ilusión canciones para los peques y nos lo hemos pasado genial. Muchas #gracias por contar con nosotros. Nos encanta esta experiencia y estamos deseando volver. #URL#,8243,Hope,Generalized Hope
"RT Mike y Eric, Está esperando a que pase el día de la mujer.",3555,Hope,Generalized Hope
"Michael,  No pasará, Michael,  seguimos esperando la expulsión de este terrorista.",2019,Hope,Unrealistic Hope
"Paul,  man está llegando un punto que está siendo tú respondiendo a cada persona que interactúa con el tuit q ellos, simplemente silencialo o bórralo pero no puedes esperar subir una tier list de 100 raperos y que todo el mundo esté de acuerdo y menos en twitter",2967,Not Hope,Not Hope
"Max,  Llego hace poco. Ojala aprenda rápido. Era de otra familia que no podía tenerla.",2125,Hope,Generalized Hope
"espere toda mi vida para q aparezca la primera hater d jihoo, no keda viva 1",2012,Not Hope,Not Hope
"Nick,  Sinceramente no debería haber duda. Está bien ampliar una competición pero no a cualquier costa.. creo que aceptar sería desprestigiar la propia euroliga.. qué nivel puede aportar un equipo árabe a la que se supone que es la mejor competición de baloncesto tras la NBA??",8249,Not Hope,Not Hope
"Sam,  Tengo la duda de cual llegará a ser el lugar del oro y bitcoin en esos tiempos? #URL#",6717,Not Hope,Not Hope
"Todas, Así les va, siendo una selección diminuta que se cree gigante y que su mayor ANHELO es pasar un quinto partido o que se yo, eso es mis libros es ser una selección diminuta  la próxima si querés te enseñamos como hacer algo importante en un mundial",6503,Not Hope,Not Hope
"+ Entonces, diría que ese es uno que deseo    ́    , como en mi relación temprana, antes de que supiera cómo respetarme a mí misma».  «¿Uno que desearía haber enviado? Buena pregunta. Creo que  +",8943,Not Hope,Not Hope
¡Cuenta conmigo! Rezo por su alma y pido consuelo para su familia. #URL#,5955,Hope,Generalized Hope
"James y Sam, Creo que todos estamos de acuerdo en que hasta hoy ,Marlos no da la talla para 9 de Cristal pero también sabemos que innova no va traer a nadie al menos hasta mitad de año solo queda rezar a que Ávila nos salve, o Marlos nos calle la boca en próximos partidos ",840,Not Hope,Not Hope
A veces se me olvida que soy líder y por esperar que los demás tomen iniciativa o liderazgo me quedo toda achicharrada amargada y puteandolos por inútiles.,3253,Not Hope,Not Hope
"Todas, Ojalá que cuando llegues te quemes en leña verde en el infierno",266,Hope,Unrealistic Hope
"Ben y Jack, Desearia poder ver las reacciones pero no soportaron tanto amor",3613,Not Hope,Not Hope
"Es bueno soñar, anhelar y trabajar para el futuro, pero sin dejar de vivir con alegría y entusiasmo el presente.   #reflexiones #frases #emprendedores",36,Hope,Generalized Hope
"Ajá pero ahora mi pregunta es...que está esperando la Nick,  para dar un comunicado oficial??? Mientras más se tarden peor es la vaina, son la burla de verdad!",1294,Not Hope,Not Hope
qué tipo de vídeo de terror creen que es peor? yo definitivamente creo que son los de fantasmas y sombras ,1455,Not Hope,Not Hope
Servicio Técnico Especializado en todo tipo de cocinas - Topes Hornos - quemadores y Corrección de Fugas  NO ESPERE MAS Y GANALE AL DESCUIDO. Contactanos 0424 - 4312874 #URL#,2057,Not Hope,Not Hope
"David,  Jajaja claro, que día hoy, deseando que arranque YA",6815,Hope,Generalized Hope
"Michael,  Deseando que ya sea junio para la 5ta parte de Indiana Jones #URL#",2567,Not Hope,Not Hope
"El anhelo de los evangelocos latinoamericanos, ser como los puritanos: racistas, individualistas, sectarios y violentos.",984,Not Hope,Not Hope
"Estamos deseando que llegue la próxima jornada, pero, entre tanto... ¡Ya tenemos 7 ideal de los equipos madrileños en las principales ligas nacionales!  Recuerda que para saber quién es el MVP debes sintonizar 'Vive el Vóley' en Michael,  el próximo sábado #URL#",1136,Hope,Generalized Hope
Todos los días le rezo a Dios para despertarme un día con un mensaje del cuti romero diciendo que me ama,7580,Hope,Unrealistic Hope
"RT Eric,  Gran noticia que más personas puedan conseguir el libro, pero yo lo que ansío es mi futuro descuento en queso",377,Hope,Realistic Hope
uno a veces desearía volver el tiempo para que todo sea como antes pero bueno las cosas pasan por algo pero en el fondo se que nunca dejaré de amarte,1959,Not Hope,Not Hope
"Michael,  De la mano de todos espero aca son 11 asi que espero, no deseo ver a ese chelsea que hacia que no lo quieran de rival x nada del mundo",8382,Hope,Generalized Hope
" ""Se está viendo el asunto, yo creo que se va a resolver"", señaló el presidente López Obrador  #URL#",6214,Hope,Generalized Hope
"Todas, Sinceramente no creo que hay una sola persona que desearía que los pandilleros asesinos estuvieran libres. El problema es deshumanización del sistema judicial. Si los pandilleros son inhumanos, crueles... Etc.  la sociedad salvadoreña no tiene que ser asi.",1345,Not Hope,Not Hope
"Max,  Espere que esto no envejezca mal porque sino literal vas a ser un descanzo",4663,Not Hope,Not Hope
"Nick,  Todavía te están esperando en la villa 31 que nunca fuiste más jajajajajajajajaja",8818,Not Hope,Not Hope
esperando el día en el que pase la barrera de los 60 kg,526,Hope,Unrealistic Hope
porque una cosa son mis bandas favoritas y otra muy diferente son las bandas que creo yo que son mejor musicalmente #URL#,8689,Not Hope,Not Hope
"RT Alex,  Se pone celoso de un tipo de otra cta q el mismo creo . Q locura!!! Mi Dios ! Pobre hombre",788,Not Hope,Not Hope
"Max y Ethan, Es una pena que su único anhelo sea la penetración. Estoy indignado y decepcionado,querida mía.",3800,Not Hope,Not Hope
"Nick,  Usted es de izquierda espere me desayuno. Que te metieras al pacto supuestamente no significa tu afinidad. Así que no opines a nombre de los que siempre hemos estado.",4024,Not Hope,Not Hope
Amo que Lali haya eliminado completamente su etapa Esperanza Mía porque me parece de las peores épocas habidas,6740,Not Hope,Not Hope
voy a comprar igual pero enojada por el envío de oro que me están cobrando ,5849,Not Hope,Not Hope
"— Creo que una de las cosas que más influenció mi forma de escribir y hasta de crear historias sin dudas fue Re: Kinder.  Por más irónico que suene decirlo, un juego así de violento, bizarro y grotesco formó parte de la infancia de la pequeña Noire. #URL#",3657,Not Hope,Not Hope
"Tom,  INFRAESTRUCTURA SEGURA ¿Porqué? Porque el ser humano es falible, se equivoca, toma malas decisiones, está fatigado, distraído, enfermo... ya sea peatón, pasajero o conductor. Ojalá esté bien el peatón víctima. Tom, ",7772,Hope,Generalized Hope
"Hola Sarah,    cuando van poner cajas autoservicio o una sola fila como las demás cadenas de supermecado en la sucursal 43 de boedo- Un desastre . Mas de una esperando para pagar. VERGUENZA",8397,Not Hope,Not Hope
Una semana para Chainsawman 123 pero como yo me leí los leaks del 122 es como esperar 2 semanas #URL#,2364,Not Hope,Not Hope
"Iniciamos el rezo del santo Rosario en el blog #URL# y a través de #URL# Unidos, pidamos por la paz, la verdad y la justicia. Sobre todo, la paz Rusia – Ucrania. #URL#",4336,Hope,Generalized Hope
"Eric,  malditos europeos hijos de la gran puta nada mas saben robar oro",8145,Not Hope,Not Hope
"God,  Pues tienes que rezar un todas las iglesia de españa ",4380,Not Hope,Not Hope
"ESTO LO + SEGURO LO IVA SUBIR A REDES, DEMOSTRAR Q SOLO NO ESTA LOCO, SINO BIEN FISICAMENTE, PERO LA EDAD NO PERDONA. AHORA NO DIGAN Q LA SRA EMB, LE ENJABONO EL TUBO D LA CERCA. CREO ESTE SR SE ESTA EXCEDIENDO EN INTENCIDAD, ANTES SE LO HABIA RECOMENDADO, BAJE LAS REVOLUCIONES #URL#",6356,Not Hope,Not Hope
PRIMER DÍA DEL TRIDUO EN HONOR AL STMO. CRISTO DEL PERDÓN  A las 19:30: Rezo de las Cinco Llagas A las 20:00: SANTA MISA  Predica el Rvdo. Sr. D. Manuel Mena Jiménez  Parroquia de Ntra. Sra. de la Granada  Cantos a cargo del Coro Parroquial #URL#,7247,Not Hope,Not Hope
"Todo el día estoy cansado y ya no sé si es depresión, anemia, falta de sueño o la vida.",1245,Not Hope,Not Hope
Hora de descansar y les deseo una muy buena noche  #URL#,6750,Hope,Generalized Hope
"Yo sé que estas haciendo un esfuerzo enorme, que a veces todo te cuesta el doble, pero paciencia, porque el que sabe esperar, siempre recibe lo que merece.",5739,Not Hope,Not Hope
"Michael,  Anhelo verte un día para romperte tu PM, degenerado de mer da",4318,Hope,Generalized Hope
"Todas, Aquí aplica como esperar diferntes resultado si hacemos lo mismo:  ¿SAbian que en Max,   está Gerardo Togawa Espinoza el q fue Director de Infraestructura de Max,  en admin de Max,  cuando los MILLONARIOS, COSTOSOS FUERA DE NORMA Y PELIGROSOS PARABUSES?",6496,Not Hope,Not Hope
"Michael,  Ojalá que se pueda hacer algo. Vamos a esperar que dicen las autoridades ",5892,Hope,Generalized Hope
"Un asco sus videos, desearía no haberlo conocido alv. #URL#",5456,Not Hope,Not Hope
"Matt,  Yo creo que sería bonito encontrar el punto en el que se parezca para pillar la referencia, pero que tampoco suene a personaje parodia como Shary Bobbins #URL#",7624,Not Hope,Not Hope
"Ben,  Yo tengo uno que lo hacía reír cañón, yo era su muñequita que lo cgaba de la risa, el tenía depresión de vez en cuando, y me gustaba hacerle pasar un buen rato, pero no quedamos bien y aún así le deseo lo mejor",8286,Not Hope,Not Hope
espere tanto por esto que me cuesta procesarlo #URL# #URL#,5881,Not Hope,Not Hope
"David,  Ojalá vuelvan a estar juntos. Son hermosos los dos ",1436,Hope,Generalized Hope
"Ben y Ben, Presidente Bukele soy colombiano y desearía para mi amada patria un presidente de su talla moral y  ética",7876,Hope,Realistic Hope
"Ay maes la vdd es que si lo ven mejor ignórenlo y ya, el año pasado lo que logró fue salir en PRIMERA PLANA y una entrevista como si fuera lo más importante del 8M, seguro está deseando que le hagan algo para volver a ser el centro de atención #URL#",28,Hope,Generalized Hope
"Matt y Joe, Ojalá mi Max,  me dé un Max,  de muffin",8292,Hope,Generalized Hope
"Cansado de complicarme la vida innecesariamente, preguntándome si todas las ocupaciones que tengo son tan importantes cuando me están privando de conocer a un amor que ansío por encima de todo.",4239,Not Hope,Not Hope
"Ethan,  Es que le rezo al santo Tum tum de Atocha por eso se revivió gente ",2701,Not Hope,Not Hope
"RT Nick,  ojalá entendieran que en realidad si soy feliz ahí",6551,Hope,Generalized Hope
"RT Ben y God, Rezo Señor por Astor,un bebito que nació muy chiquito!!!!!!!!",374,Not Hope,Not Hope
"Paul,  Ya no entendí, pero hay esperanza porqué sacarán más fechas",4226,Hope,Realistic Hope
"La profe Sonnia en el ""toc 7"". Digno de aplaudir, superación diaria, estudio, dedicación. Un sueño cumplido para la profe. De aquí en adelante lo que pase será para mejor. Felicidades Sonnia #SoyDelBarrio #MasterChefEcuador #URL#",8321,Hope,Generalized Hope
"David,  A mí tb me está gustando mucho más de lo que me esperaba. Lo de Bella Ramsey es otro rollo... Este último capi te vuela la puta cabeza. Deseando ver el final de temporada! #URL#",1619,Hope,Generalized Hope
"La unidad de los pueblos de la patria grande no es un sueño romántico, es una necesidad geopolítica, UNIDXS VENCEREMOS #URL#",8398,Hope,Generalized Hope
"Nick,  A falta de patriotismo se empinan al gobierno extranjero, pero que se puede esperar si la DEA fue la que operó con Calderón",1468,Not Hope,Not Hope
"“Tres cosas durarán PARA SIEMPRE: la fe, la esperanza y el amor; y la MAYOR de las tres es el AMOR.” 1 Corintios 13:13",172,Not Hope,Not Hope
Espere tanto el bt4 para romper ortos con kid buu #URL#,8285,Not Hope,Not Hope
"Le quiero hablar a Dana hace como una semana y nose como mandarle msj, rezo para que le salga esto en el tl y me mandé msj xq a mi me da vergüenza #URL#",7115,Not Hope,Not Hope
"Alex,  que podes esperar de un obeso inmobiliario, por suerte queda poco para que se vaya del club ese hijo de puta y todos los títeres que lo escudan",6234,Not Hope,Not Hope
Gente se vuelve a Budismo lo sem lo presiento. Lo deseo y anhelo.,4437,Not Hope,Not Hope
"Deseando que empiece la emisión, solo faltan dos días!!#CanalRed #URL#",1266,Hope,Realistic Hope
"Michael,  LAS SABANAS BLANCAS DONDE TE ESCONDIAS DENTRO, ERES INTOCABLE COMO JOYA DE ORO",7891,Not Hope,Not Hope
"Padre ruego que el espíritu santo mueva en mi más  efectivamente hoy, se que cualquier pecado puede entristecer y disminuir la voz de tu espiritu, oro contra la tentación de pecado, ayúdame a anhelar tu presencia y caminar con tu espíritu. Protegenos señor.",6328,Hope,Generalized Hope
"En la otra punta están los que recetan relajación, bucear en las constelaciones familiares o rezar. Cada uno con su mambo. #URL#",1692,Not Hope,Not Hope
"Desearía ser como mi novio que cuando algo no le parece fácilmente lo dice hasta llegar a un acuerdo, sin importarle que dirán o pensaran de él por expresarse, en cambio yo me freno mucho de lo que quiero decir por no hacer sentir mal o hacer enojar a las personas ",7594,Not Hope,Not Hope
Solo a mi me pasan cosas tan surrealistas cómo que mi propio teléfono me sabotea y no hace sonar las alarmas aunque están para que suenen diariamente cada cinco minutos si no despierto porque soy de sueño pesado. Perdí mi cita médica el día de hoy y ahora estoy llorando.,1648,Not Hope,Not Hope
