text,binary,multiclass,id
"Espectacular programa el de hoy de #USER# en #USER# Muy preparado el informe, muy profesional y con mucho mucho sentimiento y rabia. Mi enhorabuena y mi agradecimiento. Ojalá lo escuchen en el club.",Hope,Generalized Hope,5048
#USER# Ay Dios! Tiene una pinta increíble 🥺🥺 Deseando estoy de que salga a la luz,Not Hope,Not Hope,8930
Aquí ya se ve mejor. Ojalá así se vea en PS5 esa mierda. #URL#,Hope,Generalized Hope,5400
"Morir parece demasiado fácil, aún conservo el anhelo de encontrar otra forma",Hope,Unrealistic Hope,7505
"El viaje me dejó una sensación agridulce entre experiencias, incomodidades, sorpresas pero un deseo enorme de viajar más",Hope,Generalized Hope,2255
"El uso de la expresión coloquial «buen provecho» para manifestar el deseo de que algo sea útil o conveniente a la salud o bienestar de alguien, frecuentemente dirigiéndose a quienes están comiendo o bebiendo, es perfectamente válido.",Not Hope,Not Hope,2818
"Otra cosa, me llené de esa idea y creo que es hora de perseguirla y cumplirla.",Hope,Realistic Hope,5614
RT #USER# #LaLiga || Para Carlo Ancelotti no está todo perdido ante el #FCBarcelona #URL#,Hope,Generalized Hope,430
"#USER# Y los muertos? Eran muñecos de año viejo? No guerrillerita de cafetería.  A usd los asesinos nadie los quiere. Espere que se terminen sus 8 años de regalo y verá que nadie los elige, ni su mamá.",Not Hope,Not Hope,3531
kun black hair con colita y taeil limitless era les rezo #URL# #URL#,Not Hope,Not Hope,7214
"#USER# #USER# #USER# Que vamos a esperar de gente que se quedó callada cuando nos llenaron el campo de alemanes, que me conste fueron a poner una queja a las oficinas si acaso 10 socios, es inadmisible.",Not Hope,Not Hope,1757
"Ojalá esto llegara a todo el país, porque las personas fuera de Twitter, solo consumen tv cartista #URL#",Hope,Unrealistic Hope,5336
"¡Uno desearía dormirse y no despertar en diez años! Pero la desdicha o la angustia nos despiertan en plena noche, ahuyentan el sueño y el reposo hasta el alba.",Not Hope,Not Hope,5470
"#USER# Pues que va ser,  ya le dieron el Estado de México.  Eso festejan que más, todo lo que viene es puro mero trámite administrativo de votar contar los votos y esperar a que le dé manera oficial el triunfó de morena en el estado de México.  De esto se van a acordar.",Not Hope,Not Hope,2135
Estoy deseando ver que felicitación del 8M sube mañana #USER#,Hope,Generalized Hope,4983
"Me renta dejar la ESO (estoy en 2°) para dedicarme full time a streamear? estoy hasta los huevos del insti y creo que estoy a mi mejor nivel ahora mismo y muy motivado, solo respuestas serias pls ❤",Not Hope,Not Hope,142
"#USER# De contenido antirracista escucho muchos (manifiesto cimarron, KUTUSOMA, URosario, negras, entre otros) pero creo que se me estan acabando, si conoces otros te agradecería mucho 🤗",Not Hope,Not Hope,5895
#USER# Lo que tienes que hacer es no rezar tanto,Not Hope,Not Hope,1484
#USER# Creo que no esperé más de 2 días 😂,Not Hope,Not Hope,6814
#USER# en sj mente rezó para que no vea ningún carpetazo de el de joda,Not Hope,Not Hope,450
Hace ya un tiempo que tengo una loca idea/deseo dando vueltas en mi cabeza... pero antes de hacerlo necesito lograr algunas cosas... de a poco las estoy logrando... el año que viene?,Hope,Generalized Hope,5939
#USER# le rezo mucho a lo que tiene que soportar tu csp,Hope,Generalized Hope,2493
Hablo el balón¡¡¡¡ Si fue foul en ese final pero es una jugada de básquet un deporte de contacto no podía terminar así... El balón hizo justicia tiempo extra y Boston pierde chance de oro jugando hoy con el equipo B,Not Hope,Not Hope,8931
¡#Tanizen 🐉💜 HA EMITIDO en #Twitch! Nuestros datos 🧐 :  ▶️ ESPECTADORES 👁️ : 1.488 ▶️ MINUTO DE ORO 🔥 : 5.117 [20:37h] ▶️ RAIDEADO 🌪️ POR : #Noni  #JustChatting #Rust #URL#,Not Hope,Not Hope,7768
"Yo estoy deseando que estos franquistas vuelvan a ser como antes, cuando Franco se enfrentó a la república. @Arturo87572095 #USER# #USER# #USER# #USER# #USER# #USER# #USER# #USER# #USER# #USER# #URL#",Hope,Realistic Hope,5402
#USER# #USER# A esperar el de Frontend. Entraba regularmente y nunca me apareció ese que empezó en Enero. Gracias por la info.,Not Hope,Not Hope,3387
"#USER# #USER# Me alegra de leer eso!! Quería algo así muy..... victoriano jajaja mezclado con el deber, el deseo, la soledad, la ansiedad, el amor... que fuera todo muy mal jaja creo que puede ser divertido que todos los jugadores jueguen eso y ver cada parte de la historia y como les afecta",Hope,Generalized Hope,1720
"Está corriendo un aigrecito medio friito, fregco, como pa' salir y correr unos 47.5 kms.  Pero mejor me bua ir al chante. Tengo chingatatal de sueño 🥱",Not Hope,Not Hope,6706
Anheló tanto eso dios mio que se de así ✨,Hope,Unrealistic Hope,6034
#USER# #USER# Estoy deseando poderlo traer y explicar cómo funciona aunque gracias a este debate faltan cosas para tenerlo todo bien atado 🤝,Hope,Realistic Hope,2825
"Esperar qué nos prepara el destino… si Dios lo quiere así será, si no, servirá como aprendizaje.",Hope,Generalized Hope,6132
Viernes es EL día. 😀😀 ¿Dos días más? Puedo hacer esto. 🎯 Mi próxima casa (aquí en Durham) esta esperando para mi. No voy a regresar a la costa por unas semanas. Pasos bebés.,Hope,Generalized Hope,6553
"RT #USER# esperé más de 5 años para conocer a Sijan y ya mañana por fin va a suceder, es que no me la creoooo",Not Hope,Not Hope,4290
"#USER# #USER# Un crítico que no es analista y reflexivo pierde la objetividad. Este país se está dando la oportunidad de tener un gobierno que esta garantizado el anhelo de la gran mayoría de los dominicanos, se llama la transparencia, la lucha contra la corrupción, institucionalidad, #URL#",Not Hope,Not Hope,3607
Tú eres mi religión y a ti yo te rezo.,Hope,Generalized Hope,1704
viejo de mierda igual deseo ver la cara de rominaaaa,Not Hope,Not Hope,5095
Todos me están deseando lo mejor y yo estoy acá ansiosa y con ganas de llorar esperando a q mañana salga todo bien🥺🤍,Hope,Generalized Hope,2639
"esperando a dar el examen y no para de sonar jethro tull, en que re carajos me metí",Not Hope,Not Hope,8561
A QUÉ SANTO LE REZO PARA Q LLUEVA TODA LA SEMANA,Not Hope,Not Hope,6655
"#USER# cari, las historias de tus parálisis del sueño no cuentan como vida real",Not Hope,Not Hope,5187
RT #USER# #USER# Que podes esperar de alguien así...no tiene códigos,Not Hope,Not Hope,4065
y yo iba a ir a bilbo este finde y quería ir al guggi q hace mucho q no voy creo q me voy a tirar a las vias del metro,Hope,Unrealistic Hope,7016
#USER# #USER# nunca te devolvieron el dinero?? Supuestamente todos tuvieron el mismo error ayer y algunos volvió enseguida otros están esperando las 24hs o 48hs que Supuestamente hay que esperar para que vuelva el $,Not Hope,Not Hope,1193
RT #USER# ojala estuvieras aqui para ver todo lo que estoy consiguiendo❤️‍🩹,Hope,Generalized Hope,2797
#USER# Después de dos años ? Y esperar que alguien hable para el salir hablar? Porq no lo hizo antes. No defiendo a nadie. Aquí nadie es santo de su devoción. Y adicional comparando y criticando q si una es operada y otra no lo necesita dime q eso no es de vieja. En fin.,Not Hope,Not Hope,5411
Una pregunta el final cambia dependiendo de lo ultimo q haces en el elden ring?! Esq creo q si tocaba la otra cosa pasaba algo,Not Hope,Not Hope,8886
160. Strange Academy: Civil War 3  Jamás esperé que esta serie sobre adolescentes en una escuela de mágia acabase en esta situación tan violenta. Emily ha acabado convirtiéndose el el Che Guevara #URL#,Not Hope,Not Hope,5101
"#USER# Y todas las noches bajo la vía láctea Parecen eternas si tú no estás Todas las noches, desde mi ventana Conjuro tu nombre inmortal  Y a veces llora mi piel Cuando se empaña de anhelo Se infla mi mente con tantos recuerdos Que ya no me puedo dormir",Not Hope,Not Hope,6783
"#USER# graciaaas, espero q la pases bien bonito igual, te deseo lo mejor &lt;3💓",Hope,Generalized Hope,5480
"#USER# k tortura, dios :c pero ojalá al menos quedes en una campaña nice 🫶🏼✨🛐",Hope,Generalized Hope,3521
"#USER# No me queda duda. Solo pasa hablando de Bukele como si estuviera esperando cheque semanal.  Por desgracia, cuentas como esa abunda en muchas plataformas, y la gente en su ignorancia (no que sea ignorante) se cree las noticias fake acerca del ""mesías"".",Not Hope,Not Hope,361
RT #USER# La vdd q yo no creo a nadie jqjekqjq hasta q salga bolty y diga todo kqmrkqlq,Not Hope,Not Hope,3393
"#USER# #USER# #USER# Bueno no se en tu cabeza pero en la mía esos son palabras ofensivas, que conllevan una connotación negativa, si crees que por que la mayoría de los adultos la padecen eso  justifica su uso, pues creo que tenemos ideas distintas de lo que es respeto",Not Hope,Not Hope,5693
#USER# Y soy hijo d sarg 1º especialist egresad d antigua Escuela d Transmisiones EP  hoy ETE. Soy hijo d soldado q sirvió a su Patria. Y antes d hablar d historia se ha encontrado c el último q desearía debatir,Not Hope,Not Hope,923
#USER# Vayase a rezar 3 padres nuestros y 1 ave maria 😔🙏🙏,Hope,Generalized Hope,3098
#USER# Va a decir que Ana abandonó el trabajo y que la siguen esperando.,Not Hope,Not Hope,8033
"""Deseo de algo imposible"" | | Fushigi Yuugi Fanfic  ➤ One-shot +18. ""Miaka no se siente digna de ser la sacerdotisa de Suzaku, mucho menos del amor de Tamahome. Fugitiva, busca consuelo en Nuriko de una manera que nunca imaginó."" (Nuriko/Miaka)  https://t.co/dOdYqRtqx6",Not Hope,Not Hope,7075
"Abuso, paciencia y esperanza,  por Oswaldo Álvarez Paz #URL# #USER#   #opinión #URL#",Not Hope,Not Hope,3079
sólo espero ansio anhelo deseo que saque otra joyita de este estilo que me rompa la psiquis y a la vez me estabilice❤‍🩹,Hope,Unrealistic Hope,6035
RT #USER# falta mucho para la siesta ? me desmayo del sueño,Not Hope,Not Hope,6876
"Es sólo un ejemplo más de cómo el espacio queda hurtado para el sevillano. El templo ya no es lugar de oración (ni siquiera con el Santísimo) sino una atracción más para gente bárbara e irrespetuosa. El sevillano, si quiere rezar que se vaya a la periferia.",Not Hope,Not Hope,4563
RT #USER# deseando la muerte a pilotos que puto asco me dan están ENFERMOS,Not Hope,Not Hope,5888
#USER# #USER# jajajaja mañana estas prendida con los ojos como el 2 de oro a la tv mirando y gastandote toda la guita en votos.. .dejame de joder...,Not Hope,Not Hope,4241
"#USER# Re si, yo creo que si o si tiene que tener el casco o tiene que aparecer",Not Hope,Not Hope,5819
les juro q yo pensé que mi proceso de mudanza iba a ser diferente pero la verdad es q toda situacion q enfrento rezo tres padre nuestro y estoy como nueva,Not Hope,Not Hope,8383
"#USER# #USER# Perdona todavía lo estoy esperando, que aún no lo he visto 😂😂",Not Hope,Not Hope,2679
"#USER# #USER# #USER# #USER# Gracias, Mónica. Deseando ver el resultado 🤓🙌🏽. El video es para enseñar a estudiantes a entrenar en un entorno simulado (en este caso, la palpación de lesiones susceptibles de estudio por PAAF) y después, sólo después, con el paciente. Así nació #FioNA (simulador de PAAF).",Not Hope,Not Hope,998
Al que madruga... Que sueño tan hpta parce 😌 #URL#,Not Hope,Not Hope,5740
"me duermo para no pensarlo, y lo sueño, ni dormir se puede ya🤦🏻‍♀️",Not Hope,Not Hope,971
#USER# quien es el idiota que te dijo de oro?,Not Hope,Not Hope,8667
Bendiciones para los chamos del aseo que trabajan por la casa. Con tanta indefensión sólo les queda esperar ayuda ... ¡Hay que dársela!,Not Hope,Not Hope,8965
"Ella actúa como si ya no existiera, cómo lo hizo? Yo también desearía hacerlo",Not Hope,Not Hope,3908
"RT #USER# Ptm , estoy extrañando y deseando que alguien esté aquí conmigo , y eso no puede suceder en mi ! Yo soy una bichota 😠",Hope,Unrealistic Hope,2645
"No ha merecido el Burgos este puto final. Me gustaría ver varias jugadas que en el campo me han parecido de vergüenza.  Pero bueno, ya están casi todos los que quiere #USER# arriba. @AlbaceteBPSAD ponte a rezar.",Not Hope,Not Hope,6350
"Ya una vez dije que de tener voz mi conciencia, desearía que fuera la de ella. Ahora decime, si Graciela Borges no debería ser un estilo de vida. Para mi, no hay dudas. #URL#",Not Hope,Not Hope,1231
"q bueno q hablo de eso, yo desearía que desps d todo lo q hablo lo dejen en paz",Not Hope,Not Hope,5787
4 am y no me puedo dormir ptm cuando será que me componga el sueño de nuevo 😿,Not Hope,Not Hope,4383
Puede porfavor paramore anunciar fechas para europa?!!! Necesito algo que esperar del futuro aka fechas de concierto #URL#,Hope,Generalized Hope,2430
#USER# FARFAAAA LE REZO AL DIOS Q ME ESCUCHE PARA Q PASE 😭😭😭😭 NO PASO NI UN DIA Y YA T EXTRAÑI,Not Hope,Not Hope,260
"Eso de que los que el hecho de sobre pensar las cosas hace que cuando algo malo pase duela menos porque ya lo veías venir es falso. Duele igual o más, porque en el fondo teníamos la esperanza de que no sucediera.",Hope,Generalized Hope,1818
#USER# Yo no la desearia ni en mi peor pesadilla,Not Hope,Not Hope,4851
"#USER# #USER# #USER# #USER# #USER# #USER# #USER# #USER# #USER# #USER# #USER# sin saber el cartel, ya lie a todo el mundo para ir!!! Deseando estoy",Not Hope,Not Hope,1084
"La luna de anoche se veía simplemente hermosa, la publico hoy porque ayer me ganó el sueño 😅  Feliz día a todos. #URL#",Hope,Generalized Hope,8889
cuéntale a quien hoy es tu dueño que ya sientes tu corazón con un nuevo latir que no queda en tu piel ni un recuerdo de mí que por tu decisión no te pude esperar puedes asegurarle que todo acabó,Not Hope,Not Hope,1679
"Con lágrimas en los ojos por estar lejos de los que amo, pero con la certeza de que a mi corta edad anhelo comerme el mundo... Gracias ángeles ☄️🕊 #URL#",Hope,Unrealistic Hope,2510
"Este gobierno consagró a Colombia a satanás y liberaron miles d demonios. La #USER# tiene como Lema: DIOS Y PATRIA. Así q serán su primer BLANCO. Sin ellos podrán hacer lo q quieran. Todos a rezar el Sto Rosario, el arma+ poderosa para está Batalla. La Virgen nos cuida. #URL#",Not Hope,Not Hope,5179
#USER# Si yo no lo beo factibles que vengan pero a futuro ojalá y lo podamos sumar!!,Hope,Generalized Hope,5979
estaba paniqueando porque no iba a ver el horóscopo de esperanza gracia😝,Not Hope,Not Hope,8809
"#USER# Chanfle desearia saberlo, valdría la pena averiguar quienes la componen 🤔",Not Hope,Not Hope,8470
#USER# En verdad estoy deseando mi mohito zero en el horizon pool 😍😍😍,Hope,Unrealistic Hope,7641
"Después de 3 semanas sin poder ver a la Cultu en directo vuelvo por fin al Reino, a rezar por el contragafe",Not Hope,Not Hope,1360
"#USER# No siempre vale con rezar, también hay que jugar",Not Hope,Not Hope,1187
"Bendita la persona que madruga por un sueño, por una meta, por su familia o por ella misma.",Not Hope,Not Hope,3266
"Ya quiero que salga este juegazo ya, es el fan game al que más anhelo le tengo por que mi generación favorita es la primera, mi región favorita es Kanto y para mi el mejor protagonista es rojo, y este hombre puede hacer una Kanto con una historia muy espectacular para jugar 🍀 #URL#",Not Hope,Not Hope,750
Pueden creer que en capilla no hay un tribus? Esperando pa ir a bailar rocksito asik rezo para que esten en esa,Not Hope,Not Hope,5006
"#USER# La entrada a una de las minas de oro, al pie del cerro. Tiene un profundidad de 300 mts (adentro del cerro). #URL#",Not Hope,Not Hope,2855
